BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA3334491,DNA_461,GCF_000738735.5,ERR849980,Corvus_cornix,PRJEB9057
SAMEA3334492,DNA_462,GCF_000738735.5,ERR849981,Corvus_cornix,PRJEB9057
SAMEA3334493,DNA_463,GCF_000738735.5,ERR849982,Corvus_cornix,PRJEB9057
SAMEA3334494,DNA_465,GCF_000738735.5,ERR849984,Corvus_cornix,PRJEB9057
SAMEA3334495,DNA_466,GCF_000738735.5,ERR849985,Corvus_cornix,PRJEB9057
SAMEA3334496,DNA_467,GCF_000738735.5,ERR849986,Corvus_cornix,PRJEB9057
SAMEA3334497,DNA_468,GCF_000738735.5,ERR849987,Corvus_cornix,PRJEB9057
SAMEA3334498,DNA_469,GCF_000738735.5,ERR849988,Corvus_cornix,PRJEB9057
SAMEA3334499,DNA_470,GCF_000738735.5,ERR849989,Corvus_cornix,PRJEB9057
SAMEA3334500,DNA_471,GCF_000738735.5,ERR849990,Corvus_cornix,PRJEB9057
SAMEA3334501,DNA_472,GCF_000738735.5,ERR849991,Corvus_cornix,PRJEB9057
SAMEA3334502,DNA_475,GCF_000738735.5,ERR849994,Corvus_cornix,PRJEB9057
SAMEA3334503,DNA_476,GCF_000738735.5,ERR849995,Corvus_cornix,PRJEB9057
SAMEA3334504,DNA_477,GCF_000738735.5,ERR849996,Corvus_cornix,PRJEB9057
SAMEA3334505,DNA_478,GCF_000738735.5,ERR849997,Corvus_cornix,PRJEB9057
SAMEA3334506,DNA_483,GCF_000738735.5,ERR850002,Corvus_cornix,PRJEB9057
SAMEA3334507,DNA_484,GCF_000738735.5,ERR850003,Corvus_cornix,PRJEB9057
SAMEA3334508,DNA_487,GCF_000738735.5,ERR850006,Corvus_cornix,PRJEB9057
SAMEA3334509,DNA_488,GCF_000738735.5,ERR850007,Corvus_cornix,PRJEB9057
SAMEA3334510,DNA_491,GCF_000738735.5,ERR850010,Corvus_cornix,PRJEB9057
SAMEA3334511,DNA_492,GCF_000738735.5,ERR850011,Corvus_cornix,PRJEB9057
SAMEA3334512,DNA_493,GCF_000738735.5,ERR850012,Corvus_cornix,PRJEB9057
SAMEA3334513,DNA_494,GCF_000738735.5,ERR850013,Corvus_cornix,PRJEB9057
SAMEA3334514,DNA_495,GCF_000738735.5,ERR850014,Corvus_cornix,PRJEB9057
SAMEA3334515,DNA_496,GCF_000738735.5,ERR850015,Corvus_cornix,PRJEB9057
SAMEA3334516,DNA_499,GCF_000738735.5,ERR850018,Corvus_cornix,PRJEB9057
SAMEA3334517,DNA_500,GCF_000738735.5,ERR850019,Corvus_cornix,PRJEB9057
SAMEA3334518,DNA_501,GCF_000738735.5,ERR850020,Corvus_cornix,PRJEB9057
SAMEA3334519,DNA_502,GCF_000738735.5,ERR850021,Corvus_cornix,PRJEB9057
SAMEA3334520,DNA_503,GCF_000738735.5,ERR850022,Corvus_cornix,PRJEB9057
SAMEA3334521,DNA_504,GCF_000738735.5,ERR850023,Corvus_cornix,PRJEB9057
SAMEA3334522,DNA_505,GCF_000738735.5,ERR850024,Corvus_cornix,PRJEB9057
SAMEA3334523,DNA_506,GCF_000738735.5,ERR850025,Corvus_cornix,PRJEB9057
SAMEA3334524,DNA_509,GCF_000738735.5,ERR850028,Corvus_cornix,PRJEB9057
SAMEA3334525,DNA_510,GCF_000738735.5,ERR850029,Corvus_cornix,PRJEB9057
SAMEA3334526,DNA_511,GCF_000738735.5,ERR850030,Corvus_cornix,PRJEB9057
SAMEA3334527,DNA_512,GCF_000738735.5,ERR850031,Corvus_cornix,PRJEB9057
SAMEA3334528,DNA_513,GCF_000738735.5,ERR850032,Corvus_cornix,PRJEB9057
SAMEA3334529,DNA_514,GCF_000738735.5,ERR850033,Corvus_cornix,PRJEB9057
SAMEA3334530,DNA_515,GCF_000738735.5,ERR850034,Corvus_cornix,PRJEB9057
SAMEA3334531,DNA_516,GCF_000738735.5,ERR850035,Corvus_cornix,PRJEB9057
SAMEA3334532,DNA_517,GCF_000738735.5,ERR850036,Corvus_cornix,PRJEB9057
SAMEA3334533,DNA_518,GCF_000738735.5,ERR850037,Corvus_cornix,PRJEB9057
SAMEA3334534,DNA_519,GCF_000738735.5,ERR850038,Corvus_cornix,PRJEB9057
SAMEA3334535,DNA_520,GCF_000738735.5,ERR850039,Corvus_cornix,PRJEB9057
SAMEA3334536,DNA_525,GCF_000738735.5,ERR850044,Corvus_cornix,PRJEB9057
SAMEA3334537,DNA_526,GCF_000738735.5,ERR850045,Corvus_cornix,PRJEB9057
SAMEA3334538,DNA_527,GCF_000738735.5,ERR850046,Corvus_cornix,PRJEB9057
SAMEA3334539,DNA_528,GCF_000738735.5,ERR850047,Corvus_cornix,PRJEB9057
SAMEA3334540,DNA_529,GCF_000738735.5,ERR850048,Corvus_cornix,PRJEB9057
SAMEA3334541,DNA_530,GCF_000738735.5,ERR850049,Corvus_cornix,PRJEB9057
SAMEA3334542,DNA_531,GCF_000738735.5,ERR850050,Corvus_cornix,PRJEB9057
SAMEA3334543,DNA_532,GCF_000738735.5,ERR850051,Corvus_cornix,PRJEB9057
SAMEA3334544,DNA_535,GCF_000738735.5,ERR850054,Corvus_cornix,PRJEB9057
SAMEA3334545,DNA_536,GCF_000738735.5,ERR850055,Corvus_cornix,PRJEB9057
SAMEA3334546,DNA_539,GCF_000738735.5,ERR850058,Corvus_cornix,PRJEB9057
SAMEA3334547,DNA_540,GCF_000738735.5,ERR850059,Corvus_cornix,PRJEB9057
SAMEA3334548,DNA_541,GCF_000738735.5,ERR850060,Corvus_cornix,PRJEB9057
SAMEA3334549,DNA_542,GCF_000738735.5,ERR850061,Corvus_cornix,PRJEB9057
SAMEA3334550,DNA_543,GCF_000738735.5,ERR850062,Corvus_cornix,PRJEB9057
SAMEA3334551,DNA_544,GCF_000738735.5,ERR850063,Corvus_cornix,PRJEB9057
SAMEA3334552,DNA_545,GCF_000738735.5,ERR850064,Corvus_cornix,PRJEB9057
SAMEA3334553,DNA_546,GCF_000738735.5,ERR850065,Corvus_cornix,PRJEB9057
SAMEA3334554,DNA_549,GCF_000738735.5,ERR850068,Corvus_cornix,PRJEB9057
SAMEA3334555,DNA_551,GCF_000738735.5,ERR850070,Corvus_cornix,PRJEB9057
SAMEA3334556,DNA_552,GCF_000738735.5,ERR850071,Corvus_cornix,PRJEB9057
SAMEA3334557,DNA_555,GCF_000738735.5,ERR850074,Corvus_cornix,PRJEB9057
SAMEA3334558,DNA_556,GCF_000738735.5,ERR850075,Corvus_cornix,PRJEB9057
SAMEA3334559,DNA_557,GCF_000738735.5,ERR850076,Corvus_cornix,PRJEB9057
SAMEA5089884,DNA_76,GCF_000738735.5,ERR2900302,Corvus_cornix,PRJEB9057
SAMEA5089885,DNA_131,GCF_000738735.5,ERR2900303,Corvus_cornix,PRJEB9057
SAMEA5089886,DNA_132,GCF_000738735.5,ERR2900304,Corvus_cornix,PRJEB9057
SAMEA5089887,DNA_133,GCF_000738735.5,ERR2900305,Corvus_cornix,PRJEB9057
SAMEA5089888,DNA_77,GCF_000738735.5,ERR2900306,Corvus_cornix,PRJEB9057
SAMEA5089889,DNA_134,GCF_000738735.5,ERR2900307,Corvus_cornix,PRJEB9057
