BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601721	WGS	300	8820263400	SAMN14363411	3501754740	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085671	Illumina HiSeq 4000	333	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_17	SRP280296	Model organism or animal	missing	muscle-333	Not applicable	missing	missing-333	Lingshui\, Hainan Province	Not applicable	Not applicable	Not applicable-333	0
PRJNA612146	SRR12601723	WGS	300	8573039100	SAMN14363409	3234832185	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085669	Illumina HiSeq 4000	331	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_14	SRP280296	Model organism or animal	missing	muscle-331	Not applicable	missing	missing-331	Lingshui\, Hainan Province	Not applicable	Not applicable	Not applicable-331	0
PRJNA612146	SRR12601725	WGS	300	16190114700	SAMN14363408	6148433551	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085631	Illumina HiSeq 4000	330	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_13	SRP280296	Model organism or animal	missing	muscle-330	Not applicable	missing	missing-330	Lingshui\, Hainan Province	Not applicable	Not applicable	Not applicable-330	0
PRJNA612146	SRR12601764	WGS	300	8137972200	SAMN14363405	3178532256	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085628	Illumina HiSeq 4000	327	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_10	SRP280296	Model organism or animal	missing	muscle-327	Not applicable	missing	missing-327	Lingshui\, Hainan Province	Not applicable	Not applicable	Not applicable-327	0
PRJNA612146	SRR12601765	WGS	300	8039978100	SAMN14363404	3100701647	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085627	Illumina HiSeq 4000	326	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_9	SRP280296	Model organism or animal	missing	muscle-326	Not applicable	missing	missing-326	Lingshui\, Hainan Province	Not applicable	Not applicable	Not applicable-326	0
PRJNA612146	SRR12601767	WGS	300	7393037400	SAMN14363402	2871366270	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085625	Illumina HiSeq 4000	324	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_7	SRP280296	Model organism or animal	missing	muscle-324	Not applicable	missing	missing-324	Lingshui\, Hainan Province	Not applicable	Not applicable	Not applicable-324	0
PRJNA612146	SRR12601769	WGS	300	10219823100	SAMN14363400	4002232299	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085623	Illumina HiSeq 4000	322	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_5	SRP280296	Model organism or animal	missing	muscle-322	Not applicable	missing	missing-322	Dongshan\, Fujian Province	Not applicable	Not applicable	Not applicable-322	0
PRJNA612146	SRR12601770	WGS	300	8466093000	SAMN14363399	3238419534	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085622	Illumina HiSeq 4000	321	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_4	SRP280296	Model organism or animal	missing	muscle-321	Not applicable	missing	missing-321	Dongshan\, Fujian Province	Not applicable	Not applicable	Not applicable-321	0
PRJNA612146	SRR12601772	WGS	300	8962094700	SAMN14363398	3431335050	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085620	Illumina HiSeq 4000	320	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_3	SRP280296	Model organism or animal	missing	muscle-320	Not applicable	missing	missing-320	Dongshan\, Fujian Province	Not applicable	Not applicable	Not applicable-320	0
PRJNA612146	SRR12601774	WGS	300	8775739800	SAMN14363396	3444922242	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085618	Illumina HiSeq 4000	318	PAIRED	RANDOM	GENOMIC	Hippocampus_trimaculatus	ILLUMINA	2020-09-06T00:00:00Z	Htl_1	SRP280296	Model organism or animal	missing	muscle-318	Not applicable	missing	missing-318	Dongshan\, Fujian Province	Not applicable	Not applicable	Not applicable-318	0
